time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter,.Quality
2022/10/11/16:49:28.079229,197,1665546568,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:29.083594,198,1665546569,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:30.069381,199,1665546570,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:31.075537,200,1665546571,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:32.080536,201,1665546572,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:33.074512,202,1665546573,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:34.071425,203,1665546574,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:35.074067,204,1665546575,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:36.075802,205,1665546576,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:37.070693,206,1665546577,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:38.080114,207,1665546578,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:39.068695,208,1665546579,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:40.075665,209,1665546580,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:41.080023,210,1665546581,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:42.084045,211,1665546582,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:43.075815,212,1665546583,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:44.079195,213,1665546584,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:45.073509,214,1665546585,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:46.078200,215,1665546586,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:47.072540,216,1665546587,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:48.077601,217,1665546588,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:49.079044,218,1665546589,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:50.076761,219,1665546590,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:51.076409,220,1665546591,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:52.079139,221,1665546592,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:53.071145,222,1665546593,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:54.072449,223,1665546594,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:55.079383,224,1665546595,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:56.071508,225,1665546596,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:57.068618,226,1665546597,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:58.072989,227,1665546598,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:49:59.079313,228,1665546599,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:00.072664,229,1665546600,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:01.085378,230,1665546601,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:02.078398,231,1665546602,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:03.077844,232,1665546603,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:04.076616,233,1665546604,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:05.070602,234,1665546605,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:06.068410,235,1665546606,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:07.079953,236,1665546607,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:08.066489,237,1665546608,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:09.075048,238,1665546609,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:10.085614,239,1665546610,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:11.075001,240,1665546611,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:12.068980,241,1665546612,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:13.076691,242,1665546613,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:14.076343,243,1665546614,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:15.063951,244,1665546615,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:16.085675,245,1665546616,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:17.080815,246,1665546617,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:18.070796,247,1665546618,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:19.079284,248,1665546619,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:20.083574,249,1665546620,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:21.073064,250,1665546621,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:22.078722,251,1665546622,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:23.073446,252,1665546623,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:24.072632,253,1665546624,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:25.078534,254,1665546625,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:26.072421,255,1665546626,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:27.078982,256,1665546627,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
