time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter,.Quality
2022/10/17/10:12:07.107311,260,1666041127,0,GPS1_Frame,42.33945083618164,-71.0871810913086,11.800000190734863,328062.75,4689576.0,19,T,5
2022/10/17/10:12:08.084470,261,1666041128,0,GPS1_Frame,42.33945846557617,-71.08718872070312,11.699999809265137,328062.4375,4689576.5,19,T,5
2022/10/17/10:12:09.107291,262,1666041129,0,GPS1_Frame,42.33946228027344,-71.08718872070312,12.0,328062.125,4689577.0,19,T,5
2022/10/17/10:12:10.086041,263,1666041130,0,GPS1_Frame,42.3394660949707,-71.08719635009766,11.899999618530273,328061.75,4689578.0,19,T,5
2022/10/17/10:12:11.104892,264,1666041131,0,GPS1_Frame,42.339473724365234,-71.08719635009766,11.899999618530273,328061.34375,4689578.5,19,T,5
2022/10/17/10:12:12.083805,265,1666041132,0,GPS1_Frame,42.339481353759766,-71.08719635009766,12.0,328061.46875,4689579.5,19,T,5
2022/10/17/10:12:13.098227,266,1666041133,0,GPS1_Frame,42.33948516845703,-71.08718872070312,12.0,328062.0,4689580.0,19,T,5
2022/10/17/10:12:14.079958,267,1666041134,0,GPS1_Frame,42.3394889831543,-71.08718872070312,11.899999618530273,328062.46875,4689580.5,19,T,5
2022/10/17/10:12:15.107116,268,1666041135,0,GPS1_Frame,42.33949279785156,-71.0871810913086,11.899999618530273,328063.0625,4689580.5,19,T,5
2022/10/17/10:12:16.082043,269,1666041136,0,GPS1_Frame,42.33949661254883,-71.08717346191406,12.100000381469727,328063.65625,4689581.0,19,T,5
2022/10/17/10:12:17.107760,270,1666041137,0,GPS1_Frame,42.33949661254883,-71.08716583251953,12.100000381469727,328064.21875,4689581.0,19,T,5
2022/10/17/10:12:18.081893,271,1666041138,0,GPS1_Frame,42.339500427246094,-71.087158203125,12.100000381469727,328064.8125,4689581.5,19,T,5
2022/10/17/10:12:19.101227,272,1666041139,0,GPS1_Frame,42.33950424194336,-71.08715057373047,12.199999809265137,328065.375,4689582.0,19,T,5
2022/10/17/10:12:20.087397,273,1666041140,0,GPS1_Frame,42.339508056640625,-71.08714294433594,12.199999809265137,328065.96875,4689582.0,19,T,5
2022/10/17/10:12:21.110762,274,1666041141,0,GPS1_Frame,42.33951187133789,-71.0871353149414,12.300000190734863,328066.59375,4689582.5,19,T,5
2022/10/17/10:12:22.081869,275,1666041142,0,GPS1_Frame,42.33951187133789,-71.08712768554688,12.300000190734863,328067.25,4689583.0,19,T,5
2022/10/17/10:12:23.094867,276,1666041143,0,GPS1_Frame,42.339515686035156,-71.08712005615234,12.399999618530273,328067.84375,4689583.0,19,T,5
2022/10/17/10:12:24.087877,277,1666041144,0,GPS1_Frame,42.33951950073242,-71.08711242675781,12.399999618530273,328068.4375,4689583.5,19,T,5
2022/10/17/10:12:25.104990,278,1666041145,0,GPS1_Frame,42.33952331542969,-71.08710479736328,12.399999618530273,328069.15625,4689583.5,19,T,5
2022/10/17/10:12:26.087756,279,1666041146,0,GPS1_Frame,42.33952713012695,-71.08709716796875,12.399999618530273,328069.8125,4689584.0,19,T,5
2022/10/17/10:12:27.098908,280,1666041147,0,GPS1_Frame,42.33953094482422,-71.08708953857422,12.199999809265137,328070.4375,4689584.5,19,T,5
2022/10/17/10:12:28.087716,281,1666041148,0,GPS1_Frame,42.339534759521484,-71.08708190917969,12.100000381469727,328071.03125,4689585.0,19,T,5
2022/10/17/10:12:29.103422,282,1666041149,0,GPS1_Frame,42.33953857421875,-71.08707427978516,12.100000381469727,328071.65625,4689585.5,19,T,5
2022/10/17/10:12:30.080451,283,1666041150,0,GPS1_Frame,42.339542388916016,-71.08706665039062,12.0,328072.3125,4689585.5,19,T,5
2022/10/17/10:12:31.106857,284,1666041151,0,GPS1_Frame,42.33954620361328,-71.0870590209961,11.899999618530273,328073.0,4689586.0,19,T,5
2022/10/17/10:12:32.081181,285,1666041152,0,GPS1_Frame,42.33954620361328,-71.08705139160156,11.899999618530273,328073.6875,4689586.5,19,T,5
2022/10/17/10:12:33.111746,286,1666041153,0,GPS1_Frame,42.33955001831055,-71.08704376220703,11.899999618530273,328074.25,4689586.5,19,T,5
2022/10/17/10:12:34.086409,287,1666041154,0,GPS1_Frame,42.33955383300781,-71.0870361328125,12.0,328074.75,4689587.0,19,T,5
2022/10/17/10:12:35.111563,288,1666041155,0,GPS1_Frame,42.33955764770508,-71.08702850341797,12.0,328075.3125,4689587.5,19,T,5
2022/10/17/10:12:36.080970,289,1666041156,0,GPS1_Frame,42.33955764770508,-71.08702850341797,12.0,328075.78125,4689587.5,19,T,5
2022/10/17/10:12:37.108187,290,1666041157,0,GPS1_Frame,42.339561462402344,-71.08702087402344,11.899999618530273,328076.125,4689587.5,19,T,5
2022/10/17/10:12:38.093517,291,1666041158,0,GPS1_Frame,42.339561462402344,-71.0870132446289,11.899999618530273,328076.59375,4689588.0,19,T,5
2022/10/17/10:12:39.114144,292,1666041159,0,GPS1_Frame,42.339561462402344,-71.0870132446289,11.899999618530273,328076.90625,4689588.0,19,T,5
2022/10/17/10:12:40.091987,293,1666041160,0,GPS1_Frame,42.33956527709961,-71.0870132446289,11.899999618530273,328077.03125,4689588.0,19,T,5
2022/10/17/10:12:41.096355,294,1666041161,0,GPS1_Frame,42.33956527709961,-71.0870132446289,12.0,328077.15625,4689588.5,19,T,5
2022/10/17/10:12:42.093118,295,1666041162,0,GPS1_Frame,42.33956527709961,-71.08700561523438,11.899999618530273,328077.4375,4689588.5,19,T,5
2022/10/17/10:12:43.111586,296,1666041163,0,GPS1_Frame,42.339569091796875,-71.08700561523438,11.899999618530273,328077.75,4689588.5,19,T,5
2022/10/17/10:12:44.084933,297,1666041164,0,GPS1_Frame,42.339569091796875,-71.08699798583984,11.800000190734863,328077.875,4689588.5,19,T,5
2022/10/17/10:12:45.115234,298,1666041165,0,GPS1_Frame,42.339569091796875,-71.08699798583984,11.800000190734863,328077.84375,4689588.5,19,T,5
